Person ID,Name,Freebase ID
8576,Antonio Pinto,
8577,César Charlone,
8578,Daniel Rezende,
8579,Tulé Peak,
8581,Bia Salgado,
8582,John R. Carter,
8583,Inês Salgado,
8584,Anna Van Steen,
8586,Robert A. Mattey,
8587,René Bittencourt,
8588,Claudine Franco,
8591,Ted Grossman,
8593,Renato Batata,
8594,Francisco Bispo,
8595,Alexandre Rodrigues,
8596,Leandro Firmino,
8597,Phellipe Haagensen,/en/phellipe_haagensen
8598,Douglas Silva,/en/douglas_silva
8599,Jonathan Haagensen,
8600,Matheus Nachtergaele,/en/matheus_nachtergaele
8601,Jefechander Suplino,
8602,Alice Braga,/en/alice_braga
8603,Roberta Rodrigues,
8604,Luis Otávio,
8605,Darlan Cunha,/en/darlan_cunha
8606,Robert Shaw,/en/robert_shaw_1927
8607,Lorraine Gary,/en/lorraine_gary
8608,Murray Hamilton,/en/murray_hamilton
8609,Jeffrey Kramer,/en/jeffrey_kramer
8610,Susan Backlinie,
8611,Chris Rebello,
8612,Jay Mello,
8613,Lee Fierro,
8614,Jeffrey Voorhees,
8615,Craig Kingsbury,
8616,Robert Nevin,
8617,Charles Brackett,/en/charles_brackett
8618,D.M. Marshman Jr.,
8619,Franz Waxman,
8620,John F. Seitz,
8621,Arthur P. Schmidt,
8622,Hans Dreier,
8623,John Meehan,
8624,Hugh Brown,
8626,Gerd Oswald,/en/gerd_oswald
8627,John Cope,
8628,Harry Lindgren,
8629,Gloria Swanson,/en/gloria_swanson
8630,Erich von Stroheim,/en/erich_von_stroheim
8631,Nancy Olson,/en/nancy_olson
8632,Fred Clark,/en/fred_clark
8633,Lloyd Gough,/en/lloyd_gough
8634,Jack Webb,/en/jack_webb
8635,Buster Keaton,/en/buster_keaton
8636,Cecil B. DeMille,/en/cecil_b_demille
8637,Hedda Hopper,/en/hedda_hopper
8638,Anna Q. Nilsson,
8640,Ray Evans,/en/ray_evans
8641,Jay Livingston,/en/jay_livingston
8642,Gustav Hasford,
8643,Michael Herr,
8644,Philip Hobbs,
8645,Vivian Kubrick,
8646,Keith Pain,
8647,Rod Stratfold,
8648,Barbara Drake,
8649,Keith Denny,
8651,Philip Kohler,
8652,Bill Shepherd,
8653,Edward Tise,
8654,Matthew Modine,/en/matthew_modine
8655,R. Lee Ermey,/en/r_lee_ermey
8656,Dorian Harewood,/en/dorian_harewood
8657,Kevyn Major Howard,
8658,Ed O'Ross,/en/ed_oross
8659,John Terry,/en/john_terry_1950
8660,Kieron Jecchinis,
8661,Kirk Taylor,
8662,Tim Colceri,
8663,Jon Stafford,
8664,Bruce Boa,/en/bruce_boa
8665,Ian Tyler,
8666,Sal Lopez,/en/sal_lopez
8667,Gary Landon Mills,
8668,Papillon Soo,
8669,Peter Edmund,
8670,Ngoc Le,
8671,Tan Hung Francione,
8672,Costas Dino Chimona,
8673,Daniele Massaccesi,
8674,Martin Hume,
8675,Michael Blatchford,
8676,Dean Devlin,/en/dean_devlin
8677,Karl Walter Lindenlaub,
8678,Oliver Scholl,
8679,William James Teegarden,
8680,Jim Erickson,
8681,Joseph A. Porro,
8682,Gino Acevedo,
8683,Victor Abbene,
8684,Dan Bradley,
8685,Andrew Niccol,
8686,Sacha Gervasi,
8687,Chi McBride,/en/chi_mcbride
8688,Diego Luna,/en/diego_luna
8689,Barry Shabaka Henley,/en/barry_shabaka_henley
8690,Kumar Pallana,
8691,Zoe Saldaña,/en/zoe_saldana
8692,Eddie Jones,/en/eddie_jones
8693,Jude Ciccolella,/en/jude_ciccolella
8694,Corey Reynolds,/en/corey_reynolds
8695,Guillermo Díaz,/en/guillermo_diaz
8696,Rini Bell,/en/rini_bell
8697,Stephen Mendel,/en/stephen_mendel
8699,Michael Nouri,/en/michael_nouri
8700,Sasha Spielberg,
8701,Laurie MacDonald,
8702,Jason Hoffs,
8703,Patricia Whitcher,
8704,Isabelle Guay,
8705,Brad Ricker,
8706,Anne Kuljian,
8707,Christine Wada,
8708,Richard C. Franklin,
8710,Peter Bösenberg,
8711,Alexander Tavakoli,
8712,Jordy Benattar,
8713,Tony Gaudio,
8714,Sol Polito,
8715,Ralph Dawson,
8716,Colin Caughlin,
8717,Milo Anderson,
8718,Ilona Kuśmierska-Kocyłak,
8719,Ryszard Kotys,
8720,Lee Katz,
8721,Sylwester Chęciński,
8722,C.A. Riggs,
8723,Andrzej Herman,
8724,Errol Flynn,/en/errol_flynn
8725,Olivia de Havilland,/en/olivia_de_havilland
8726,Patric Knowles,/en/patric_knowles
8727,Basil Rathbone,/en/basil_rathbone
8728,Eugene Pallette,
8729,Alan Hale,
8730,Melville Cooper,/en/melville_cooper
8731,Ian Hunter,/en/ian_hunter_1900
8732,Joe Siffleet,
8733,Manish Malhotra,
8734,Göte Lovén,
8735,Oscar Rosander,
8736,Gittan Gustafsson,
8737,Millie Ström,
8738,Nils Nittel,
8740,Aaby Wedin,
8741,Victor Sjöström,
8742,Ingrid Thulin,
8743,Jullan Kindahl,
8744,Gunnar Sjöberg,
8745,Ann-Marie Wiman,
8746,Benedict Fitzgerald,/en/benedict_fitzgerald
8747,Stephen McEveety,/en/stephen_mceveety
8748,Enzo Sisti,
8749,Gingger Shankar,
8750,Caleb Deschanel,/en/caleb_deschanel
8751,Steve Mirkovich,
8752,John Wright,
8753,Shaila Rubin,
8754,Francesco Frigeri,
8755,Carlo Gervasi,
8756,Maurizio Millenotti,
8757,Vito Colazzo,
8758,Rajeev Malhotra,
8759,Maurizio Argentieri,
8760,Kevin Crehan,
8761,Vincent Guisetti,
8762,Scott G.G. Haller,/en/scott_g_g_haller
8763,Dan Yale,
8764,Matt Temple,
8765,Renato Agostini,
8766,Tom Gleason,
8767,Jim Caviezel,/en/james_caviezel
8768,Maia Morgenstern,
8769,Christo Jivkov,
8770,Francesco De Vito,
8772,Mattia Sbragia,
8774,Luca Lionello,
8775,Hristo Shopov,
8776,Claudia Gerini,
8777,Fabio Sartor,
8778,Rosalinda Celentano,
8780,Tony Kushner,/en/tony_kushner
8781,Federica De Cola,
8782,Charles Randolph,
8783,Eric Bana,/en/eric_bana
8784,Daniel Craig,/en/daniel_craig
8785,Ciarán Hinds,/en/ciaran_hinds
8786,Ayelet Zurer,/en/ayelet_zurer
8787,Gila Almagor,/en/gila_almagor
8789,Mathieu Amalric,
8790,Meret Becker,
8791,Marie-Josée Croze,
8792,Lynn Cohen,/en/lynn_cohen
8793,Ami Weinberg,/en/ami_weinberg
8794,Tony Fanning,
8795,Anne Seibel,
8796,Ulrich Matthes,
8797,Juliane Köhler,
8799,Ulrich Noethen,
8800,Birgit Minichmayr,
8801,Rolf Kanies,
8802,Michael Mendl,
8803,Christine Rothe,
8804,Stephan Zacharias,
8805,Bernd Lepel,
8806,Nico Krebs,
8807,Lisa Geffcken-Reinhard,
8808,Joachim Fest,
8809,Traudl Junge,
8810,Melissa Müller,/en/melissa_muller
8811,Ben Gervais,
8813,Thomas F. Dixon Jr.,
8814,Frank E. Woods,
8816,H.E. Aitken,
8817,Joseph Carl Breil,
8818,Jon Mirsalis,
8819,Billy Bitzer,
8820,Joseph Henabery,
8821,James Smith,
8822,Rose Smith,
8823,Raoul Walsh,
8825,Robert Goldstein,
8826,Clare West,
8827,Walter Hoffman,
8828,Lillian Gish,/en/lillian_gish
8829,Mae Marsh,
8830,Henry B. Walthall,
8831,Miriam Cooper,
8832,Mary Alden,
8833,Ralph Lewis,
8834,Josephine Crowell,
8835,Spottiswoode Aitken,
8836,Jennie Lee,
8837,George Siegmann,
8838,Elmer Clifton,
8839,George Beranger,
8840,Maxfield Stanley,
8841,Donald Crisp,/en/donald_crisp
8842,Howard Gaye,
8843,Mick Jackson,/en/mick_jackson
8844,Lawrence Kasdan,
8845,Allan Dennis Rich,
8846,Andrew Dunn,
8847,Donn Cambern,
8848,William Ladd Skinner,
8849,Susan Nininger,
8850,Helen Pollak,
8851,Whitney Houston,/en/whitney_houston
8852,Michele Lamar Richards,
8853,Ralph Waite,/en/ralph_waite
8854,Bill Cobbs,/en/bill_cobbs
8855,Christopher Birt,
8856,DeVaughn Nixon,
8857,Debbie Reynolds,/en/debbie_reynolds
8858,Ivan Reitman,/en/ivan_reitman
8859,Bernie Brillstein,/en/bernie_brillstein
8860,Michael C. Gross,/en/michael_c_gross
8862,László Kovács,
8863,David E. Blewitt,
8864,Karen Rea,
8866,John DeCuir Jr.,
8867,Marvin March,
8868,Theoni V. Aldredge,
8869,Suzy Benzinger,
8870,Leonard Engelman,
8871,John G. Wilson,
8872,Rick Moranis,/en/rick_moranis
8873,Annie Potts,/en/annie_potts
8874,Ernie Hudson,/en/ernie_hudson
8875,David Margulies,/en/david_margulies
8876,Randal Kleiser,/en/randal_kleiser
8877,Bronte Woodard,
8878,Allan Carr,/en/allan_carr
8879,Robert Stigwood,
8880,Neil Machlis,
8881,John F. Burnett,
8882,Joel Thurm,
8883,Philip M. Jefferies,
8884,James L. Berkey,
8885,Albert Wolsky,
8887,Jerry Grandey,
8888,June Edgerton,
8889,Jerry Jost,
8890,Ken Speed,
8891,John Travolta,/en/john_travolta
8892,Olivia Newton-John,/en/olivia_newton-john
8893,Stockard Channing,/en/stockard_channing
8894,Jeff Conaway,/en/jeff_conaway
8895,Didi Conn,/en/didi_conn
8896,Barry Pearl,/en/barry_pearl
8897,Michael Tucci,/en/michael_tucci
8898,Kelly Ward,/en/kelly_ward
8899,Jamie Donnelly,
8900,Dinah Manoff,/en/dinah_manoff
8901,Edd Byrnes,/en/edward_byrnes
8902,Sid Caesar,/en/sid_caesar
8903,Dody Goodman,/en/dody_goodman
8904,Susan Buckner,/en/susan_buckner
8905,Ellen Travolta,/en/ellen_travolta
8906,Annette Charles,
8907,Dennis Stewart,
8908,Arturo Pérez-Reverte,
8909,John Brownjohn,
8911,Mark Allan,
8912,Antonio Cardenal,
8913,Michel Cheyko,
8915,Wolfgang Glattes,
8917,Adam Kempton,
8918,Iñaki Núñez,
8919,Alain Vannier,
8920,Suzanne Wiesenfeld,
8921,Philippe Turlure,
8922,Anthony Powell,
8923,Laura Stuart,
8924,Frank Langella,/en/frank_langella
8925,Emmanuelle Seigner,
8926,Barbara Jefford,/en/barbara_jefford
8927,Jack Taylor,
8928,José López Rodero,
8929,Charles Crichton,/en/charles_crichton
8930,John Cleese,/en/john_cleese
8931,Steve Abbott,
8932,John Comfort,
8933,John Du Prez,
8934,Alan Hume,
8936,Roger Murray-Leach,
8937,John Wood,
8938,Hazel Pethig,
8939,Paul Engelen,
8940,Jonathan Benson,
8941,Jonathan Bates,
8942,Colin Wood,
8943,George Gibbs,
8944,Jamie Lee Curtis,/en/jamie_lee_curtis
8945,Kevin Kline,/en/kevin_kline
8946,Maria Aitken,/en/maria_aitken
8947,Tom Georgeson,/en/tom_georgeson
8948,Cynthia Cleese,
8949,Peter Fonda,/en/peter_fonda
8950,Terry Southern,/en/terry_southern
8951,William Hayward,
8952,Bert Schneider,/en/bert_schneider
8953,Jeremy Kay,
8954,Virgil Frye,/en/virgil_frye
8955,Paul Lewis,
8956,Robert Vincent O'Neil,
8957,James Contrares,
8958,Le Roy Robbins,
8959,Steve Karkus,
8960,Antonio Mendoza,
8961,Phil Spector,
8962,Luke Askew,/en/luke_askew
8963,Karen Black,
8964,Toni Basil,/en/toni_basil
8965,Roland Joffé,/en/roland_joffe
8966,Bruce Robinson,/en/bruce_robinson
8967,David Puttnam,/en/david_puttnam
8968,Mike Oldfield,/en/mike_oldfield
8969,Chris Menges,
8970,Jim Clark,
8971,Pat Golden,
8973,Steve Spence,
8974,Judy Moorcroft,
8975,Sam Waterston,/en/sam_waterston
8976,Haing S. Ngor,/en/haing_s_ngor
8977,Craig T. Nelson,/en/craig_t_nelson
8978,Spalding Gray,/en/spalding_gray
8979,Patrick Malahide,/en/patrick_malahide
8980,Katherine Krapum Chey,
8981,Oliver Pierpaoli,
8982,Edward Entero Chey,
8983,Monirak Sisowath,
8984,Bill Pullman,/en/bill_pullman
8985,Margaret Colin,/en/margaret_colin
8986,James Rebhorn,/en/james_rebhorn
8987,Lisa Jakub,/en/lisa_jakub
8988,Salvador Dalí,
8989,Albert Duverger,
8990,Jimmy Berliet,
8991,Pierre Schild,
8992,Pierre Batcheff,
8993,Simone Mareuil,
8994,Robert Hommet,
8995,Marval,
8996,Fano Messan,
8997,Jaume Miravitlles,
8998,Irvine Welsh,/en/irvine_welsh
8999,John Hodge,
9000,Christopher Figg,
9001,Masahiro Hirakubo,
9002,Andy Pryor,
9003,Kave Quinn,
9004,Tracey Gallacher,
9005,Frédéric Pierrot,
9006,Rachael Fleming,
9007,Robert McCann,
9008,Lesley Stewart,
9009,David Gilchrist,
9012,Jonny Lee Miller,/en/jonny_lee_miller
9013,Kevin McKidd,/en/kevin_mckidd
9015,Kelly Macdonald,/en/kelly_macdonald
9016,Eileen Nicholas,
9017,Pauline Lynch,
9018,Anne Rice,/en/anne_rice
9020,David Geffen,/en/david_geffen
9021,Stephen Woolley,
9022,Redmond Morris,
9023,Joke van Wijk,
9024,Malcolm Middleton,
9025,James E. Tocci,
9026,Francesca Lo Schiavo,
9027,Sandy Powell,/en/sandy_powell
9028,Sandrine Ageorges,
9029,Stephen Rea,/en/stephen_rea
9030,Thandiwe Newton,/en/thandie_newton
9031,Domiziana Giordano,
9032,Bryan Singer,/en/bryan_singer
9033,Christopher McQuarrie,/en/christopher_mcquarrie
9034,Michael McDonnell,
9035,Kenneth Kokin,
9036,Art Horan,
9037,François Duplat,
9038,Hans Brockmann,
9039,John Ottman,
9040,Newton Thomas Sigel,/en/newton_thomas_sigel
9041,Howard Cummings,
9042,Sara Andrews,
9043,Louise Mingenbach,
9044,Vicky Herman,
9045,Stephen Baldwin,/en/stephen_baldwin
9046,Chazz Palminteri,/en/chazz_palminteri
9047,Christine Estabrook,/en/christine_estabrook
9048,Clark Gregg,/en/clark_gregg
9049,Victor Fleming,/en/victor_fleming
9051,L. Frank Baum,
9052,Noel Langley,/en/noel_langley
9053,Florence Ryerson,
9054,Mervyn LeRoy,
9055,Arthur Freed,/en/arthur_freed
9056,Harold Arlen,
9057,Harold Rosson,
9058,Blanche Sewell,
9059,Malcolm Brown,
9060,William A. Horning,
9061,Jack Martin Smith,
9062,Cedric Gibbons,
9063,Edwin B. Willis,
9064,Adrian,
9066,Judy Garland,/en/judy_garland
9067,Frank Morgan,/en/frank_morgan
9068,Ray Bolger,/en/ray_bolger
9069,Bert Lahr,/en/bert_lahr
9070,Jack Haley,/en/jack_haley
9071,Billie Burke,/en/billie_burke
9072,Margaret Hamilton,/en/margaret_hamilton
9073,Clara Blandick,
9074,Charles Becker,
9076,F. W. Murnau,
9077,Hermann Sudermann,
9078,William Fox,
9079,Hugo Riesenfeld,
9080,Charles Rosher,
9081,Karl Struss,
9082,Harold D. Schuster,
9083,Rochus Gliese,
9084,Herman Bing,
9085,Frank Williams,
9087,George O’Brien,/en/george_obrien
9088,Janet Gaynor,/en/janet_gaynor
9089,Margaret Livingston,
9090,Bodil Rosing,
9091,J. Farrell MacDonald,
9092,Ralph Sipperly,
9093,Jane Winton,
9094,Arthur Housman,
9095,Eddie Boland,
9096,Gino Corrado,
9097,Gibson Gowland,
9098,Donald Bevan,
9099,Edmund Trzcinski,
9100,Edwin Blum,/en/edwin_blum
9101,William Schorr,
9102,Leonid Raab,
9103,Ernest Laszlo,
9104,Franz Bachelin,
9106,Gene Garvin,
9107,Harold Lewis,
9108,Don Taylor,/en/don_taylor_1920
9109,Harvey Lembeck,/en/harvey_lembeck
9110,Richard Erdman,/en/richard_erdman
9111,Peter Graves,/en/peter_graves
9112,Neville Brand,/en/neville_brand
9113,William Pierson,/en/william_pierson
9114,Gil Stratton,/en/gil_stratton
9115,Jay Lawrence,
9116,Erik Hazelhoff Roelfzema,
9117,Kees Holierhoek,
9119,Gerard Soeteman,/en/gerard_soeteman
9120,Rob Houwer,
9121,Rogier van Otterloo,
9123,Roland de Groot,
9124,Elly Claus,
9125,Susan Penhaligon,/en/susan_penhaligon
9126,Edward Fox,/en/edward_fox_1937
9127,Lex van Delden,
9128,Derek de Lint,/en/derek_de_lint
9129,Huib Rooymans,
9130,Dolf de Vries,/en/dolf_de_vries
9131,Eddy Habbema,
9132,Belinda Meuldijk,
9133,Peter Faber,
9134,Rijk de Gooyer,/en/rijk_de_gooyer
9135,Johan Schmitz,
9136,H. R. Giger,
9137,Renée Zellweger,/en/renee_zellweger
9138,Gemma Jones,/en/gemma_jones
9139,Celia Imrie,/en/celia_imrie
9140,James Faulkner,/en/james_faulkner
9141,Charmian May,/en/charmian_may
9142,Paul Brooke,/en/paul_brooke
9143,Felicity Montagu,/en/felicity_montagu
9144,Sally Phillips,/en/sally_phillips
9145,James Callis,/en/james_callis
9146,Lisa Barbuscia,/en/lisa_barbuscia
9147,Salman Rushdie,
9148,Brian Donovan,
9149,Peter McAleese,
9150,Debra Hayward,
9151,Liza Chasin,
9152,Patrick Doyle,/en/patrick_doyle
9153,Gemma Jackson,
9154,Martin Walsh,/en/martin_walsh
9155,Helen Fielding,/en/helen_fielding
9156,Andrew Davies,/en/andrew_davies_1936
9157,Jonathan Cavendish,/en/jonathan_cavendish
9158,Sharon Maguire,
9159,David Crozier,
9160,Michael Higham,
9161,Carmel Jackson,
9162,Lorna McGowan,
9163,Gerry Hambling,
9165,Michael Seresin,
9167,William Hjortsberg,
9168,Alan Parker,/en/alan_parker
9169,Elliott Kastner,
9170,Stocker Fontelieu,/en/stocker_fontelieu
9171,Brownie McGhee,/en/brownie_mcghee
9172,Elizabeth Whitcraft,
9173,Eliott Keener,
9174,Charles Gordone,
9175,Dann Florek,/en/dann_florek
9176,Simon Bosanquet,/en/simon_bosanquet
9177,Michael Roberts,
9178,Kristi Zea,
9179,Robert J. Franco,
9181,Edward Zwick,/en/edward_zwick
9182,Marshall Herskovitz,/en/marshall_herskovitz
9183,Paula Wagner,
9184,Scott Kroopf,
9185,Tom Engelman,
9186,Chad Lindberg,/en/chad_lindberg
9187,Victor Du Bois,
9188,Billy Connolly,/en/billy_connolly
9189,Shichinosuke Nakamura,
9190,Koyuki,/en/koyuki
9191,Timothy Spall,/en/timothy_spall
9192,Togo Igawa,/en/togo_igawa
9193,Shun Sugata,
9194,Shin Koyamada,/en/shin_koyamada
9195,Hiroyuki Sanada,/en/hiroyuki_sanada
9196,Ted Field,/en/ted_field
9197,Richard Solomon,
9198,Vincent Ward,
9199,Lilly Kilvert,
9200,John McNaughton,/en/john_mcnaughton
9201,Steven Brown,
9202,Steven A. Jones,
9203,Rodney Liber,
9204,George S. Clinton,
9205,Denise Richards,/en/denise_richards
9206,Neve Campbell,/en/neve_campbell
9207,Theresa Russell,/en/theresa_russell
9208,Robert Wagner,/en/robert_wagner
9209,Daphne Rubin-Vega,/en/daphne_rubin-vega
9210,Jeff Perry,/en/jeff_perry_1955
9211,Eduardo Yáñez,/en/eduardo_yanez
9212,Jennifer Taylor,/en/jennifer_bini_taylor
9213,David Myers,
9214,Albert Kihn,
9216,Donald Longhurst,
9217,Lalo Schifrin,
9219,Edward Folger,
9220,Larry Sturhahn,
9221,Donald Pleasence,/en/donald_pleasence
9222,Don Pedro Colley,/en/don_pedro_colley
9223,Maggie McOmie,
9224,Marshall Efron,/en/marshall_efron
9225,John Pearce,
9226,Irene Cagen,
9227,Gary Alan Marsh,
9228,John Seaton,
9229,Eugene I. Stillman,
9231,Mark Lawhead,
9232,Gianluigi Braschi,
9233,Elda Ferri,
9234,Vincenzo Cerami,
9235,Nicoletta Braschi,
9236,Giorgio Cantarini,
9237,Giustino Durano,
9238,Amerigo Fontani,
9239,Sergio Bini Bustric,
9240,Lidia Alfonsi,
9241,Pietro De Silva,
9242,Giuliana Lojodice,
9243,Francesco Guzzo,
9244,Simona Paggi,
9245,Nicola Piovani,
9247,Danilo Donati,
9248,Nora Ephron,/en/nora_ephron
9249,Steve Nicolaides,
9250,Jeffrey Stott,
9251,Marc Shaiman,/en/marc_shaiman
9252,Thomas Richard Sharp,
9254,Sabrina Wright,
9255,Gloria Gresham,
9256,Mark A. Baker,/en/mark_a_baker
9257,Bruno Kirby,/en/bruno_kirby
9258,Steven Ford,
9259,Lisa Jane Persky,/en/lisa_jane_persky
9260,Michelle Nicastro,/en/michelle_nicastro
9261,Frank Abagnale Jr.,
9262,Stan Redding,
9263,Barry Kemp,
9264,Sergio Mimica-Gezzan,
9266,Devorah Moos-Hankin,
9267,Anthony Romano,
9268,Michel Shane,
9269,Jeannine Oppewall,
9270,Sarah Knowles,
9271,Michele Laliberte,
9273,Amy Adams,/en/amy_adams
9274,James Brolin,/en/james_brolin
9275,Frank John Hughes,/en/frank_john_hughes
9276,Steve Eastin,
9277,John Finn,/en/john_finn
9278,Jennifer Garner,/en/jennifer_garner
9279,Nancy Lenehan,/en/nancy_lenehan
9280,Ellen Pompeo,/en/ellen_pompeo
9281,Elizabeth Banks,/en/elizabeth_banks
9282,Guy Thauvette,
9283,Candice Azzara,/en/candice_azzara
9284,Thomas Kopache,/en/thomas_kopache
9285,John Roselius,
9286,Louis Eppolito,
9287,Robert Blake,/en/robert_blake_1933
9288,Jenna Maetlind,
9289,Michael Massee,/en/michael_massee
9290,Henry Rollins,/en/henry_rollins
9291,Michael Shamus Wiles,
9292,Mink Stole,
9293,Ivory Ocean,
9294,David Byrd,
9295,Gene Ross,
9296,Balthazar Getty,/en/balthazar_getty
9297,F. William Parker,/en/f_william_parker
9298,Guy Siner,/en/guy_siner
9299,Alexander Folk,
9300,Lucy Butler,
9301,Carl Sundstrom,
9302,John Solari,
9303,Jack,
9304,Al Garrett,
9305,Heather Stephens,/en/heather_stephens
9306,Scott Coffey,/en/scott_coffey
9307,Amanda Anka,/en/amanda_anka
9308,Jennifer Syme,
9309,Richard Pryor,/en/richard_pryor
9310,Matt Sigloch,
9311,Gilbert B. Combs,
9312,Greg Travis,/en/greg_travis
9313,Lisa Boyle,/en/lisa_boyle
9314,Leslie Bega,/en/leslie_bega
9315,Marilyn Manson,
9316,Jeordie White,
9319,Sabrina S. Sutherland,
9320,Cori Glazer,
9321,Leslie Morales,
9323,Eric DaRe,/en/eric_da_re
9326,David Storm,
9333,Debbie Zoller,
9337,Toni-Ann Walker,
9339,Lilly Wachowski,
9340,Lana Wachowski,
9341,Bill Pope,
9342,Shauna Wolifson,
9343,Owen Paterson,
9344,Hugh Bateup,
9345,Michelle McGahey,
9346,Lisa Brennan,
9347,Paul Hughen,
9349,Dane A. Davis,
9351,Zigmund Gron,
9352,Scott Andrew Ressler,
9354,Richard Alexander,
9355,Brian Belcher,
9357,Glenn Boswell,
9358,Pierre Guffroy,
9360,Suzanne Tenner,
9361,Michael LaViolette,
9362,John Willis III,
9364,Gloria Foster,/en/gloria_foster
9370,Philip Sloan,
9372,Marcus Chong,/en/marcus_chong
9373,Tim Collins,
9374,Matt Doran,/en/matt_doran
9376,Belinda McClory,
9377,Todd Mitchell Griffith,
9378,Anthony Ray Parker,
9379,Paul Wilkowsky,
9380,Paul Goddard,
9381,William Roy Eckert,
9382,Susumu Tokunow,
9383,David Aston,
9384,Marc Aden Gray,/en/marc_aden
9385,Kevin Kubota,
9387,Julie Duvic,
9388,Jeremy Alter,
9389,Anton Pardoe,
9390,Karen R. Sachs,
9392,Cynthia Wise,
9396,Gaye Pope,
9402,Brian Johnson,
9405,Desmond Cannon,
9408,Frank Gaeta,
9409,John Ross,
9410,Derek Marcil,
9417,Javier Bennassar,
9418,David Melhase,
9419,Benjamin L. Cook,
9420,Jules Cook,
9421,Brian Dusting,
9422,Cormac Funge,
9423,Elmo Weber,
9424,Barney Burman,
9425,Bill Brown,
9426,Dean Hovey,
9427,Frederick Howard,
9428,Marc Vanocur,
9430,Richard Adrian,
9432,Eric Allard,
9434,Mayumi Arakaki,
9435,Mary Erstad,
9436,Kenny Alexander,
9437,Hank Amos,
9438,Ossama Khuluki,
9439,Catherine Harper,
9440,Christopher Moriana,
9441,Ellen Heuer,/en/ellen_heuer
9442,Lucy Sustar,
9443,Helmut Bakaitis,/en/helmut_bakaitis
9444,Marilyn Graf,
9445,David Mann,
9446,Laura Laird,
9447,Joshua E. Schneider,
9448,Adrian Rayment,
9450,Neil Rayment,
9452,Daniel Bernhardt,/en/daniel_bernhardt
9453,Cassandra King,
9456,Gary D'Amico,
9457,Roy Jones Jr.,
9459,David Kilde,
9460,David A. Poole,
9461,Michael Wilmot,
9462,Randall Duk Kim,
9463,Bart Barber,
9464,Harry Lennix,/en/harry_j_lennix
9466,Matt McColm,/en/matt_mccolm
9470,Greg Polutonovich,
9477,Ted Chalmers,
9493,Mark Peterson,
9517,John T. Churchill,
9518,Sarah Lévy,
9521,Mark Conway,
9531,Ed Morris,
9535,Hubert Selby Jr.,
9536,Jiří Zobač,
9537,Palmer West,
9538,Scott Vogel,
9539,Jonah Smith,
9540,Randy Simon,
9541,Stefan Simchowitz,
9543,Beau Flynn,
9544,Ann Goulder,
9545,Anne McCarthy,
9546,James Chinlund,
9547,Judy Rhee,
9548,Barry Adamson,
9549,Ondine Karady,
9550,Carolyn Grifel,
9551,Laura Jean Shannon,
9552,Lori Keith Douglas,
9553,Douglas Wilkinson,
9554,Bruce Paul Barbour,
9555,Stephen Barden,
9556,David Barrett,
9557,Brian Emrich,
9558,Joey Box,
9559,Jophery C. Brown,
9560,Ellen Burstyn,/en/ellen_burstyn
9562,Marlon Wayans,/en/marlon_wayans
9565,Louise Lasser,/en/louise_lasser
9566,Robert Jauregui,
9567,Cole S. McKay,
9568,Jim Palmer,
9569,Rick Seaman,
9572,Mary Alice,/en/mary_alice
9573,Peter Deming,
9575,Jada Pinkett Smith,/en/jada_pinkett_smith
9576,Gina Torres,/en/gina_torres
9577,George Roy Hill,/en/george_roy_hill
9578,John Foreman,
9579,Paul Monash,
9580,Burt Bacharach,/en/burt_bacharach
9581,Catherine Mansill,
9582,John C. Howard,
9583,Charlie Revai,
9584,Richard C. Meyer,
9585,Michael McLean,
9586,Chester L. Bayhi,
9587,Walter M. Scott,
9588,Maggie Fung,
9589,Lloyd Anderson,
9591,David Dockendorf,
9592,William Edmondson,
9593,Steve Courtley,
9594,Katharine Ross,/en/katharine_ross
9595,Deb Asch,
9596,Jeff Corey,/en/jeff_corey
9597,George Furth,/en/george_furth
9598,Ray Anthony,
9599,Cloris Leachman,/en/cloris_leachman
9600,Ted Cassidy,/en/ted_cassidy
9601,Kenneth Mars,/en/kenneth_mars
9602,Donnelly Rhodes,/en/donnelly_rhodes
9603,Sergei Eisenstein,
9604,Brian Shirey,
9605,Vladimir Popov,
9606,Eduard Tisse,
9607,Grigori Aleksandrov,
9608,Vasili Rakhals,
9609,Aleksandr Antonov,
9610,Vladimir Barsky,
9611,Ivan Bobrov,
9612,Ed Solomon,
9613,Lowell Cunningham,
9614,Donald Peterman,
9615,Jim Miller,
9616,Mary E. Vogt,
9617,Katherine James,
9618,Sean Haworth,
9619,Skip Lievsay,
9620,Tom Chesney,
9621,Peter Chesney,
9622,Eric Brevig,
9623,Deborah Habberstad,
9624,Jeff Habberstad,
9625,Linda Fiorentino,/en/linda_fiorentino
9626,Rip Torn,/en/rip_torn
9627,Isabella Ragonese,
9628,Mike Nussbaum,/en/mike_nussbaum
9629,Jon Gries,/en/jon_gries
9630,Sergio Calderón,
9631,Carel Struycken,/en/carel_struycken
9632,Fredric Lehne,/en/fredric_lehne
9633,Richard Hamilton,/en/richard_hamilton_1920
9634,Kent Faulcon,
9635,Brian Aldiss,/en/brian_aldiss
9636,Ian Watson,
9639,Thomas Valentine,
9640,Haley Joel Osment,/en/haley_joel_osment
9641,Jake Thomas,/en/jake_thomas
9642,Jude Law,/en/jude_law
9643,Robert Gordon,
9644,Barry Fanaro,
9645,Greg Gardiner,
9646,Richard Pearson,
